date,open,high,low,close,volume,dollar_volume,trade_count,sources
2010-03-30,0.008000,0.009000,0.008000,0.009000,3030000,27270.00,6,local-cache
2010-03-31,0.009000,0.009000,0.009000,0.009000,485000,4365.00,2,local-cache
2010-04-01,0.008000,0.009000,0.008000,0.009000,29000,261.00,2,local-cache
2010-04-05,0.008000,0.008000,0.008000,0.008000,20000,160.00,1,local-cache
2010-04-06,0.007000,0.007000,0.007000,0.007000,558000,3906.00,3,local-cache
2010-04-07,0.007000,0.007000,0.007000,0.007000,164000,1148.00,1,local-cache
2010-04-08,0.007000,0.007000,0.007000,0.007000,110000,770.00,2,local-cache
2010-04-09,0.007000,0.007000,0.007000,0.007000,697000,4879.00,2,local-cache
2010-04-13,0.007000,0.007000,0.007000,0.007000,20000,140.00,1,local-cache
2010-04-15,0.007000,0.008000,0.007000,0.008000,1211000,9688.00,3,local-cache
2010-04-16,0.007000,0.007000,0.007000,0.007000,1629418,11405.93,8,local-cache
2010-04-19,0.007000,0.007000,0.007000,0.007000,813000,5691.00,4,local-cache
2010-04-20,0.007000,0.007000,0.007000,0.007000,270000,1890.00,2,local-cache
2010-04-21,0.007000,0.007000,0.007000,0.007000,360000,2520.00,3,local-cache
2010-04-22,0.007000,0.007000,0.007000,0.007000,167055,1169.38,3,local-cache
2010-04-23,0.007000,0.007000,0.006000,0.007000,2195835,15370.85,6,local-cache
2010-04-26,0.006000,0.008000,0.006000,0.008000,3537000,28296.00,6,local-cache
2010-04-27,0.006000,0.006000,0.006000,0.006000,5116000,30696.00,7,local-cache
2010-04-28,0.005000,0.006000,0.004000,0.006000,64158008,384948.05,28,local-cache
2010-04-29,0.006000,0.006000,0.006000,0.006000,1930000,11580.00,7,local-cache
2010-04-30,0.006000,0.006000,0.005000,0.006000,13559011,81354.07,13,local-cache
2010-05-03,0.006000,0.006000,0.005000,0.006000,10915000,65490.00,14,local-cache
2010-05-04,0.006000,0.006000,0.006000,0.006000,25000,150.00,1,local-cache
2010-05-05,0.005000,0.005000,0.003000,0.004000,67747223,270988.89,25,local-cache
2010-05-06,0.003000,0.004000,0.002000,0.003000,71354702,214064.11,19,local-cache
2010-05-10,0.004000,0.004000,0.003000,0.004000,5599070,22396.28,8,local-cache
2010-05-11,0.003000,0.004000,0.003000,0.003000,1427700,4283.10,5,local-cache
2010-05-12,0.003000,0.003000,0.003000,0.003000,1688997,5066.99,5,local-cache
2010-05-13,0.003000,0.003000,0.003000,0.003000,20199500,60598.50,14,local-cache
2010-05-14,0.003000,0.003000,0.003000,0.003000,2582466,7747.40,6,local-cache
2010-05-17,0.003000,0.003000,0.003000,0.003000,461700,1385.10,5,local-cache
2010-05-18,0.003000,0.004000,0.003000,0.003000,322133673,966401.02,33,local-cache
2010-05-19,0.003000,0.003000,0.003000,0.003000,50061110,150183.33,23,local-cache
2010-05-20,0.003000,0.003000,0.002000,0.003000,2267168,6801.50,8,local-cache
2010-05-21,0.002000,0.003000,0.002000,0.003000,9721252,29163.76,9,local-cache
2010-05-24,0.003000,0.003000,0.003000,0.003000,260000,780.00,3,local-cache
2010-05-25,0.002000,0.003000,0.002000,0.003000,380000,1140.00,2,local-cache
2010-05-26,0.003000,0.003000,0.002000,0.003000,9510000,28530.00,9,local-cache
2010-05-27,0.003000,0.003000,0.003000,0.003000,1875000,5625.00,5,local-cache
2010-05-28,0.003000,0.003000,0.002000,0.002000,1900000,3800.00,4,local-cache
2010-06-01,0.003000,0.003000,0.002000,0.003000,476000,1428.00,3,local-cache
2010-06-02,0.002000,0.003000,0.002000,0.003000,405100,1215.30,3,local-cache
2010-06-03,0.003000,0.004000,0.003000,0.004000,9216000,36864.00,10,local-cache
2010-06-04,0.004000,0.004000,0.003000,0.004000,1795000,7180.00,8,local-cache
2010-06-07,0.004000,0.004000,0.004000,0.004000,305000,1220.00,4,local-cache
2010-06-08,0.004000,0.004000,0.003000,0.004000,2615000,10460.00,7,local-cache
2010-06-10,0.004000,0.004000,0.004000,0.004000,0,0.00,1,local-cache
2010-06-11,0.004000,0.004000,0.004000,0.004000,371640,1486.56,3,local-cache
2010-06-15,0.003000,0.004000,0.003000,0.004000,518000,2072.00,3,local-cache
2010-06-16,0.003000,0.004000,0.003000,0.004000,667000,2668.00,3,local-cache
2010-06-17,0.003000,0.004000,0.003000,0.004000,70000,280.00,2,local-cache
2010-06-18,0.003000,0.003000,0.003000,0.003000,483090,1449.27,3,local-cache
2010-06-21,0.003000,0.004000,0.003000,0.004000,3557600,14230.40,9,local-cache
2010-06-22,0.003000,0.004000,0.003000,0.004000,50000,200.00,2,local-cache
2010-06-29,0.003000,0.003000,0.003000,0.003000,410000,1230.00,2,local-cache
2010-06-30,0.003000,0.003000,0.003000,0.003000,2426600,7279.80,5,local-cache
2010-07-01,0.004000,0.004000,0.004000,0.004000,15000,60.00,1,local-cache
2010-07-02,0.004000,0.004000,0.004000,0.004000,24002,96.01,2,local-cache
2010-07-08,0.004000,0.004000,0.004000,0.004000,40000,160.00,1,local-cache
2010-07-13,0.004000,0.004000,0.004000,0.004000,160000,640.00,2,local-cache
2010-07-15,0.004000,0.004000,0.003000,0.003000,963000,2889.00,5,local-cache
2010-07-19,0.003000,0.003000,0.003000,0.003000,1728500,5185.50,6,local-cache
2010-07-20,0.003000,0.004000,0.003000,0.004000,390000,1560.00,3,local-cache
2010-07-22,0.004000,0.004000,0.003000,0.004000,220000,880.00,3,local-cache
2010-07-26,0.003000,0.003000,0.003000,0.003000,96000,288.00,3,local-cache
2010-07-27,0.003000,0.003000,0.003000,0.003000,255000,765.00,3,local-cache
2010-07-28,0.003000,0.003000,0.003000,0.003000,1041000,3123.00,5,local-cache
2010-08-02,0.002000,0.003000,0.002000,0.003000,1860000,5580.00,4,local-cache
2010-08-03,0.002000,0.002000,0.002000,0.002000,2640000,5280.00,5,local-cache
2010-08-05,0.002000,0.002000,0.002000,0.002000,1420000,2840.00,3,local-cache
2010-08-09,0.003000,0.003000,0.003000,0.003000,55000,165.00,3,local-cache
2010-08-11,0.003000,0.003000,0.003000,0.003000,40000,120.00,1,local-cache
2010-08-13,0.002000,0.002000,0.002000,0.002000,3865000,7730.00,7,local-cache
2010-08-16,0.003000,0.003000,0.002000,0.002000,320000,640.00,4,local-cache
2010-08-17,0.003000,0.003000,0.002000,0.002000,1451000,2902.00,5,local-cache
2010-08-18,0.003000,0.003000,0.003000,0.003000,278000,834.00,4,local-cache
2010-08-19,0.004000,0.004000,0.003000,0.003000,1957860,5873.58,3,local-cache
2010-08-20,0.003000,0.003000,0.003000,0.003000,20000,60.00,2,local-cache
2010-08-23,0.003000,0.003000,0.003000,0.003000,35000,105.00,1,local-cache
2010-08-24,0.002000,0.002000,0.002000,0.002000,165000,330.00,1,local-cache
2010-08-25,0.003000,0.003000,0.003000,0.003000,99000,297.00,3,local-cache
2010-08-27,0.003000,0.003000,0.003000,0.003000,30000,90.00,1,local-cache
2010-09-07,0.002000,0.003000,0.002000,0.002000,1355000,2710.00,7,local-cache
2010-09-08,0.002000,0.004000,0.002000,0.003000,13579110,40737.33,11,local-cache
2010-09-09,0.003000,0.003000,0.003000,0.003000,1150000,3450.00,5,local-cache
2010-09-10,0.003000,0.003000,0.002000,0.003000,960000,2880.00,5,local-cache
2010-09-13,0.003000,0.003000,0.003000,0.003000,1536775,4610.32,6,local-cache
2010-09-14,0.004000,0.005000,0.003000,0.003000,15998900,47996.70,15,local-cache
2010-09-15,0.007000,0.007000,0.004000,0.005000,1530000,7650.00,5,local-cache
2010-09-16,0.004000,0.005000,0.004000,0.004000,1375000,5500.00,6,local-cache
2010-09-17,0.004000,0.004000,0.004000,0.004000,335000,1340.00,3,local-cache
2010-09-20,0.004000,0.005000,0.003000,0.005000,1100000,5500.00,7,local-cache
2010-09-21,0.005000,0.005000,0.004000,0.005000,6418500,32092.50,6,local-cache
2010-09-22,0.005000,0.006000,0.005000,0.005000,3506000,17530.00,14,local-cache
2010-09-23,0.005000,0.005000,0.005000,0.005000,20000,100.00,1,local-cache
2010-09-27,0.003000,0.004000,0.003000,0.004000,80000,320.00,2,local-cache
2010-09-28,0.004000,0.004000,0.004000,0.004000,10000,40.00,1,local-cache
2010-09-29,0.004000,0.005000,0.004000,0.005000,381000,1905.00,4,local-cache
2010-09-30,0.004000,0.005000,0.004000,0.004000,1565500,6262.00,8,local-cache
2010-10-01,0.004000,0.006000,0.003000,0.006000,2415000,14490.00,7,local-cache
2010-10-04,0.005000,0.005000,0.004000,0.004000,4023300,16093.20,11,local-cache
2010-10-05,0.005000,0.005000,0.004000,0.004000,9480400,37921.60,19,local-cache
2010-10-06,0.005000,0.005000,0.005000,0.005000,4038800,20194.00,14,local-cache
2010-10-07,0.005000,0.006000,0.004000,0.006000,16005200,96031.20,25,local-cache
2010-10-08,0.006000,0.006000,0.004000,0.006000,3913000,23478.00,13,local-cache
2010-10-11,0.006000,0.006000,0.004000,0.005000,7508000,37540.00,22,local-cache
2010-10-12,0.006000,0.010000,0.006000,0.010000,92469255,924692.55,44,local-cache
2010-10-13,0.010000,0.011000,0.006000,0.009000,25319335,227874.01,27,local-cache
2010-10-14,0.007000,0.010000,0.007000,0.009000,10770300,96932.70,14,local-cache
2010-10-15,0.007000,0.008000,0.007000,0.007000,6177000,43239.00,14,local-cache
2010-10-18,0.007000,0.009000,0.006000,0.009000,3476612,31289.51,13,local-cache
2010-10-19,0.010000,0.010000,0.007000,0.008000,6114608,48916.86,11,local-cache
2010-10-20,0.006000,0.007000,0.006000,0.006000,3346100,20076.60,11,local-cache
2010-10-21,0.006000,0.006000,0.005000,0.005000,1361000,6805.00,8,local-cache
2010-10-22,0.005000,0.007000,0.005000,0.007000,3001500,21010.50,10,local-cache
2010-10-25,0.005000,0.007000,0.005000,0.007000,976000,6832.00,5,local-cache
2010-10-26,0.006000,0.006000,0.005000,0.005000,1282000,6410.00,5,local-cache
2010-10-28,0.005000,0.005000,0.005000,0.005000,181000,905.00,1,local-cache
2010-10-29,0.005000,0.005000,0.005000,0.005000,736000,3680.00,5,local-cache
2010-11-01,0.004000,0.004000,0.004000,0.004000,530000,2120.00,2,local-cache
2010-11-02,0.004000,0.005000,0.004000,0.005000,785000,3925.00,6,local-cache
2010-11-03,0.005000,0.005000,0.005000,0.005000,18000,90.00,1,local-cache
2010-11-04,0.007000,0.007000,0.005000,0.006000,1470305,8821.83,7,local-cache
2010-11-05,0.006000,0.006000,0.006000,0.006000,1320000,7920.00,5,local-cache
2010-11-08,0.004000,0.007000,0.004000,0.007000,180000,1260.00,2,local-cache
2010-11-09,0.004000,0.005000,0.004000,0.005000,1475000,7375.00,6,local-cache
2010-11-10,0.004000,0.005000,0.004000,0.005000,1809000,9045.00,9,local-cache
2010-11-11,0.004000,0.004000,0.004000,0.004000,479000,1916.00,4,local-cache
2010-11-12,0.004000,0.006000,0.004000,0.006000,2615000,15690.00,6,local-cache
2010-11-15,0.004000,0.004000,0.004000,0.004000,580000,2320.00,4,local-cache
2010-11-16,0.004000,0.004000,0.003000,0.003000,3877458,11632.37,10,local-cache
2010-11-17,0.003000,0.003000,0.003000,0.003000,373070,1119.21,3,local-cache
2010-11-18,0.003000,0.003000,0.003000,0.003000,880000,2640.00,5,local-cache
2010-11-19,0.003000,0.003000,0.003000,0.003000,4619000,13857.00,10,local-cache
2010-11-22,0.003000,0.004000,0.003000,0.004000,3413000,13652.00,8,local-cache
2010-11-23,0.003000,0.003000,0.002000,0.003000,1814000,5442.00,7,local-cache
2010-11-24,0.003000,0.004000,0.003000,0.004000,9023400,36093.60,18,local-cache
2010-11-26,0.004000,0.004000,0.002000,0.004000,4172000,16688.00,11,local-cache
2010-11-29,0.002000,0.003000,0.002000,0.003000,3618000,10854.00,10,local-cache
2010-11-30,0.002000,0.002000,0.002000,0.002000,7616500,15233.00,9,local-cache
2010-12-01,0.002000,0.002000,0.002000,0.002000,3582500,7165.00,9,local-cache
2010-12-02,0.002000,0.003000,0.002000,0.003000,1411000,4233.00,8,local-cache
